"","unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"985",40183147,2018-09-04 14:38:00,2018-09-14 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11204,"18 AVENUE","18 AVENUE","65 STREET","66 STREET","","","BLOCKFACE","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-09-14 00:00:00,"11 BROOKLYN",NA,"BROOKLYN",986890,164732,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6188273456631,-73.9904905450475,"POINT (-73.99049054504745 40.618827345663064)",NA,NA,NA,NA
"986",40192275,2018-09-04 07:28:00,2018-09-11 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11226,"785 FLATBUSH AVENUE","FLATBUSH AVENUE","LENOX RD","CATON AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-09-11 00:00:00,"14 BROOKLYN",3050830017,"BROOKLYN",995509,177359,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.653479007766,-73.959423269869,"POINT (-73.95942326986903 40.65347900776605)",NA,NA,NA,NA
"987",40151553,2018-08-30 12:11:00,2018-09-14 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11229,"1906 AVENUE U","AVENUE U","E 19 ST","OCEAN AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-09-14 00:00:00,"15 BROOKLYN",3073520002,"BROOKLYN",997476,157609,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.5992666959864,-73.9523730261195,"POINT (-73.95237302611955 40.599266695986394)",NA,NA,NA,NA
"988",40150458,2018-08-30 10:45:00,2018-08-31 08:31:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11206,"161 MANHATTAN AVENUE","MANHATTAN AVENUE","MESEROLE ST","SCHOLES ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2018-08-31 08:31:00,"01 BROOKLYN",3030420014,"BROOKLYN",999466,197413,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.7085167548391,-73.9451172113616,"POINT (-73.94511721136156 40.708516754839096)",NA,NA,NA,NA
"989",40140358,2018-08-29 16:57:00,2018-08-30 10:20:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11423,"198-35 DUNTON AVENUE","DUNTON AVENUE","MARENGO ST","DUNTON ST","","","ADDRESS","Hollis",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2018-08-30 10:20:00,"08 QUEENS",4105240150,"QUEENS",1049644,201965,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7207822908386,-73.7640858505791,"POINT (-73.7640858505791 40.72078229083863)",NA,NA,NA,NA
"990",40135142,2018-08-29 08:44:00,2018-09-04 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11236,"10101 AVENUE D","AVENUE D","E 101 ST","E 105 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2018-09-04 00:00:00,"18 BROOKLYN",3036440140,"BROOKLYN",1010854,176890,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6521589002837,-73.9041227333498,"POINT (-73.90412273334981 40.6521589002837)",NA,NA,NA,NA
"991",40127217,2018-08-28 11:34:00,2018-09-05 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10024,"2373 BROADWAY","BROADWAY","W 86 ST","W 87 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-09-05 00:00:00,"07 MANHATTAN",1012347501,"MANHATTAN",990850,226629,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7887179312526,-73.9761656987897,"POINT (-73.97616569878966 40.78871793125264)",NA,NA,NA,NA
"992",40118215,2018-08-27 09:47:00,2018-09-04 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11233,"212 PATCHEN AVENUE","PATCHEN AVENUE","MACON ST","MAC DONOUGH ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-09-04 00:00:00,"03 BROOKLYN",3016720043,"BROOKLYN",1004714,188334,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6835864365066,-73.926215722949,"POINT (-73.92621572294895 40.68358643650659)",NA,NA,NA,NA
"993",40119420,2018-08-27 07:29:00,2018-08-31 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10029,"1503 LEXINGTON AVENUE","LEXINGTON AVENUE","E 97 ST","E 98 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-31 00:00:00,"11 MANHATTAN",1016250023,"MANHATTAN",997997,225872,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7866319418798,-73.9503575929079,"POINT (-73.9503575929079 40.78663194187984)",NA,NA,NA,NA
"994",40121756,2018-08-27 07:10:00,2018-08-31 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10029,"1505 LEXINGTON AVENUE","LEXINGTON AVENUE","E 97 ST","E 98 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-31 00:00:00,"11 MANHATTAN",1016250022,"MANHATTAN",998006,225888,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7866758435919,-73.9503250598468,"POINT (-73.95032505984685 40.78667584359189)",NA,NA,NA,NA
"995",40115812,2018-08-27 00:00:00,2018-08-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11233,"","","","","MACON STREET","PATCHEN AVENUE","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2018-08-27 00:00:00,"03 BROOKLYN",NA,"BROOKLYN",1004707,188401,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.683770352344,-73.9262407584795,"POINT (-73.92624075847945 40.683770352343984)",NA,NA,NA,NA
"996",40124054,2018-08-27 00:00:00,2018-08-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11233,"","","","","MACON STREET","PATCHEN AVENUE","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2018-08-27 00:00:00,"03 BROOKLYN",NA,"BROOKLYN",1004707,188401,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.683770352344,-73.9262407584795,"POINT (-73.92624075847945 40.683770352343984)",NA,NA,NA,NA
"997",40101785,2018-08-25 09:37:00,2018-09-04 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11238,"907 FULTON STREET","FULTON STREET","VANDERBILT AVE","CLINTON AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-09-04 00:00:00,"02 BROOKLYN",3019760018,"BROOKLYN",993389,188305,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6835257760821,-73.9670487768405,"POINT (-73.96704877684054 40.683525776082135)",NA,NA,NA,NA
"998",40097116,2018-08-24 20:01:00,2018-08-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11229,"2177 EAST   29 STREET","EAST   29 STREET","GRAVESEND NECK RD","AVENUE V","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2018-08-27 00:00:00,"15 BROOKLYN",3073620043,"BROOKLYN",1000195,157424,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.5987544337185,-73.9425823159517,"POINT (-73.94258231595173 40.59875443371848)",NA,NA,NA,NA
"999",40068202,2018-08-21 06:52:00,2018-09-27 00:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11364,"203-06 53 AVENUE","53 AVENUE","203 ST","CLEARVIEW EXPRESSWAY SR W","","","ADDRESS","Oakland Gardens",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2018-09-27 00:00:00,"11 QUEENS",4074120061,"QUEENS",1046467,212426,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7495179760938,-73.7754503428731,"POINT (-73.77545034287314 40.74951797609384)",NA,NA,NA,NA
"1000",40049691,2018-08-19 14:21:00,2018-09-27 00:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10466,"876 EAST  225 STREET","EAST  225 STREET","BARNES AVE","BRONXWOOD AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2018-09-27 00:00:00,"12 BRONX",2048490079,"BRONX",1024176,262195,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8862484211809,-73.8556053334392,"POINT (-73.85560533343916 40.88624842118088)",NA,NA,NA,NA
"1001",40024690,2018-08-16 08:51:00,2018-08-28 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11230,"1015 FOSTER AVENUE","FOSTER AVENUE","E 10 ST","CONEY ISLAND AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-28 00:00:00,"14 BROOKLYN",3054290029,"BROOKLYN",993363,169574,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6321133257965,-73.9671678343828,"POINT (-73.96716783438282 40.6321133257965)",NA,NA,NA,NA
"1002",39945545,2018-08-07 10:34:00,2018-08-09 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10018,"","","","","WEST 38 STREET","8 AVENUE","INTERSECTION","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-09 00:00:00,"04 MANHATTAN",NA,"MANHATTAN",986568,214237,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7547072875526,-73.9916333785805,"POINT (-73.9916333785805 40.754707287552556)",NA,NA,NA,NA
"1003",39948136,2018-08-07 09:24:00,2018-08-16 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10007,"WEST BROADWAY","WEST BROADWAY","GREENWICH STREET","BARCLAY STREET","","","BLOCKFACE","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-16 00:00:00,"01 MANHATTAN",NA,"MANHATTAN",981108,199065,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7130636279622,-74.0113336931057,"POINT (-74.01133369310567 40.713063627962214)",NA,NA,NA,NA
"1004",39948188,2018-08-07 08:46:00,2018-08-10 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10001,"WEST   28 STREET","WEST   28 STREET","5 AVENUE","BROADWAY","","","BLOCKFACE","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-10 00:00:00,"05 MANHATTAN",NA,"MANHATTAN",987571,210694,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7449823265773,-73.9880148861615,"POINT (-73.9880148861615 40.74498232657728)",NA,NA,NA,NA
"1005",39912069,2018-08-03 00:00:00,2018-08-03 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11361,"33-55 BELL BOULEVARD","BELL BOULEVARD","33 RD","34 RD","","","ADDRESS","Bayside",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a Commissioner's Order to install a grease interceptor.",2018-08-03 00:00:00,"11 QUEENS",4061160015,"QUEENS",1046805,220146,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7707049419756,-73.7741586256079,"POINT (-73.77415862560785 40.770704941975616)",NA,NA,NA,NA
"1006",39875818,2018-07-30 13:55:00,2018-07-31 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11368,"104-09 ROOSEVELT AVENUE","ROOSEVELT AVENUE","104 ST","108 ST","","","ADDRESS","Corona",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2018-07-31 00:00:00,"03 QUEENS",4017760066,"QUEENS",1022643,212553,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7500020904223,-73.8614335022544,"POINT (-73.86143350225437 40.75000209042226)",NA,NA,NA,NA
"1007",39869295,2018-07-30 07:22:00,2018-08-02 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11435,"103-13 REMINGTON STREET","REMINGTON STREET","LIBERTY AVE","104 AVE","","","ADDRESS","Jamaica",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-08-02 00:00:00,"12 QUEENS",4100410028,"QUEENS",1037052,191493,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6921233098028,-73.8095944670523,"POINT (-73.8095944670523 40.692123309802795)",NA,NA,NA,NA
"1008",39867049,2018-07-29 09:36:00,2018-07-30 06:58:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10002,"210 EAST BROADWAY","EAST BROADWAY","JEFFERSON ST","CLINTON ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2018-07-30 06:58:00,"03 MANHATTAN",1003110013,"MANHATTAN",987661,199507,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7142767128864,-73.9876957572255,"POINT (-73.98769575722554 40.714276712886374)",NA,NA,NA,NA
"1009",39821975,2018-07-24 14:09:00,2018-07-30 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11231,"245 COLUMBIA STREET","COLUMBIA STREET","UNION ST","PRESIDENT ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a Commissioner's Order to install a grease interceptor.",2018-07-30 00:00:00,"06 BROOKLYN",3003427501,"BROOKLYN",983341,188410,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6838186484435,-74.0032774693843,"POINT (-74.00327746938427 40.68381864844352)",NA,NA,NA,NA
"1010",39809772,2018-07-23 21:42:00,2018-07-24 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11226,"NOSTRAND AVENUE","NOSTRAND AVENUE","TILDEN AVENUE","BEVERLY ROAD","","","BLOCKFACE","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2018-07-24 00:00:00,"17 BROOKLYN",NA,"BROOKLYN",998386,174638,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6460063292889,-73.9490604469069,"POINT (-73.94906044690691 40.64600632928894)",NA,NA,NA,NA
"1011",39811664,2018-07-23 08:13:00,2018-07-31 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11434,"","","","","135 AVENUE","ROCKAWAY BOULEVARD","INTERSECTION","Jamaica",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-07-31 00:00:00,"12 QUEENS",NA,"QUEENS",1044586,183239,"OTHER","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6694198680906,-73.7825006534686,"POINT (-73.78250065346865 40.669419868090614)",NA,NA,NA,NA
"1012",39791746,2018-07-20 13:36:00,2018-07-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11218,"3301 FT HAMILTON PARKWAY","FT HAMILTON PARKWAY","CATON AVE","MICIELI PL","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-07-27 00:00:00,"12 BROOKLYN",3053030059,"BROOKLYN",989279,175029,"OTHER","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6470893935222,-73.9818775354902,"POINT (-73.98187753549016 40.647089393522165)",NA,NA,NA,NA
"1013",39790701,2018-07-20 10:26:00,2018-07-30 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10009,"","","","","EAST 14 STREET","AVENUE A","INTERSECTION","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-07-30 00:00:00,"03 MANHATTAN",NA,"MANHATTAN",989699,205397,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7304423180413,-73.9803394652646,"POINT (-73.98033946526458 40.73044231804128)",NA,NA,NA,NA
"1014",39759341,2018-07-17 08:21:00,2018-07-23 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11101,"37-24 22 STREET","22 STREET","37 AVE","38 AVE","","","ADDRESS","Long Island City",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and issued a violation for failure to maintain.",2018-07-23 00:00:00,"01 QUEENS",4003640037,"QUEENS",1001600,215390,"OTHER","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7578552595259,-73.9373737040086,"POINT (-73.93737370400855 40.75785525952595)",NA,NA,NA,NA
"1015",39736690,2018-07-14 17:14:00,2018-07-25 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11416,"102-20 101 AVENUE","101 AVENUE","102 ST","103 ST","","","ADDRESS","Ozone Park",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2018-07-25 00:00:00,"09 QUEENS",4094200008,"QUEENS",1028481,189178,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6858161630992,-73.8405168636316,"POINT (-73.84051686363158 40.6858161630992)",NA,NA,NA,NA
"1016",39719236,2018-07-12 12:10:00,2018-08-15 00:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11226,"1 ST PAUL'S COURT","ST PAUL'S COURT","ST PAULS PL","OCEAN AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2018-08-15 00:00:00,"14 BROOKLYN",3050800039,"BROOKLYN",994676,176364,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6507489696207,-73.9624268873711,"POINT (-73.96242688737108 40.65074896962073)",NA,NA,NA,NA
